Pagado,Fecha de Pago,Metodo de pago,Enviado/Entregado,%,# sin pagarse,Mes,Folio de Factura,Timestamp,Folio de factura / remision,Comentarios,Nombre Tienda,(A1-CC-01) Power Bites sabor Coffee & Chocolate,(A1-MC-01)Power Bites sabor Melted Cacao,(A2-PB-01) Barra: Peanut Butter Bomb,(A2-CF-01) Barra: Chocolate Fudge,(A2-CC-01) Barra: Coffee & chocolate,(A2-CB-01) Barra: Coconut Blueberry,(A2-MC-01) Barra: Manzana y Canela,(4-PACK) MINI SUMMIT BAR SABOR COCONUT BLUEBERRY,(4-PACK) MINI SUMMIT BAR SABOR MANZANA CANELA ,(4-PACK) MINI SUMMIT BAR SABOR PEANUT BUTTER ,Subtotal (antes de impuestos),Monto total de la vanta ,Pz vendidas,Fecha de Creacion de Pedido,Fecha de vencimiento,Tipo de Cliente,Días Crédito,,Días de crédito limpios,Fecha base MDY,,,,,,,
TRUE,05/02/2026,Transferencia,TRUE,,1,1,,1/28/2026 12:02:00,MB1484,Adamanta Puebla,Adamanta Puebla,0,0,40,0,10,60,0,0,0,0.00,"$2,960.65","$3,371.50",110,,02/27/2026,Minorista,30,,30.00,1/28/2026,,,,,,,
TRUE,02/02/2026,Transferencia,TRUE,,0,1,,1/28/2026 12:06:00,MB1485,Mandar stickers,Alpino Cuernavaca,0,0,30,30,30,30,30,8,8,8.00,"$4,445.25","$4,974.87",174,,01/28/2026,Minorista,0,,0.00,1/28/2026,,,,,,,
FALSE,,,TRUE,,114,1,,1/28/2026 12:08:00,MB1534,ML 2000011263762997 - Jaqueline Jimenez Dominguez | Envío con Full,Mercado Libre,0,0,0,10,0,0,0,4,4,4.00,$509.07,$549.80,22,,01/28/2026,Ecomerce,0,,0.00,1/28/2026,,,,,,,
TRUE,01/30/2026,Transferencia,TRUE,,4,1,,1/28/2026 12:09:00,MB1486,WIX 10396 - Alejandro Foster | Tarjetas de crédito/débito,www.mountainbites.mx,0,0,10,0,0,10,0,0,0,0.00,$708.33,$834.99,20,,02/12/2026,Ecomerce,15,,15.00,1/28/2026,,,,,,,
TRUE,01/29/2026,Transferencia,TRUE,,4,1,,1/28/2026 12:10:00,MB1487,WIX 10395 - Alina De Haro Garcia | Credit/Debit Cards,www.mountainbites.mx,0,0,10,10,10,10,10,0,0,0.00,"$1,312.50","$1,417.50",50,,02/12/2026,Ecomerce,15,,15.00,1/28/2026,,,,,,,
TRUE,01/29/2026,Transferencia,TRUE,,4,1,,1/28/2026 12:15:00,MB1488,WIX 10394 - Fabián Uribarren | Credit/Debit Cards,www.mountainbites.mx,0,0,10,0,0,0,10,0,0,0.00,$581.25,$697.75,20,,02/12/2026,Ecomerce,15,"$71,850.13",15.00,1/28/2026,,,,,,,
TRUE,06/04/2026,Transferencia,TRUE,,5,1,,1/28/2026 12:49:00,MB1489,Super Roma Tec,Super Roma,0,0,0,0,0,0,0,60,60,60.00,"$2,276.64","$2,458.77",180,,02/27/2026,Minorista,30,,30.00,1/28/2026,,,,,,,
TRUE,05/02/2026,Transferencia,TRUE,,1,1,,1/28/2026 16:40:00,MB1490,Adamanta Gonzalitos,Adamanta Gonzalitos,0,0,30,30,20,30,0,0,0,0.00,"$2,960.65","$3,197.50",110,,02/27/2026,Minorista,30,,30.00,1/28/2026,,,,,,,
TRUE,01/27/2026,Transferencia,TRUE,,0,1,,1/28/2026 16:40:00,MB1491,Mandar 7 barritas de Manzana Canela por caducidad.,Half&half CDMX,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,627.41",50,,03/29/2026,Minorista,60,,60.00,1/28/2026,,,,,,,
FALSE,,,TRUE,,5,1,,1/29/2026 10:06:00,MB1492,Super Roma Cumbres,Super Roma,0,0,0,0,0,0,0,60,60,60.00,"$2,276.64","$2,458.77",180,,02/28/2026,Minorista,30,,30.00,1/29/2026,,,,,,,
FALSE,,,TRUE,,3,1,,1/29/2026 12:27:00,MB1535,,Público en General,0,0,10,0,0,0,0,0,0,0.00,$269.15,$290.68,10,,01/29/2026,Ecomerce,0,,0.00,1/29/2026,,,,,,,
TRUE,01/31/2026,Transferencia,TRUE,,0,1,,1/30/2026 16:00:00,MB1493,,Cafe UnaMuno,0,0,30,10,0,20,10,0,0,0.00,"$1,884.05","$2,034.77",70,,03/01/2026,Minorista,30,,30.00,1/30/2026,,,,,,,
FALSE,,,TRUE,,2,1,,1/30/2026 16:14:00,MB1494,,Amanecer Climbing,0,0,10,0,0,0,10,0,0,0.00,$538.30,$581.36,20,,03/01/2026,Minorista,30,,30.00,1/30/2026,,,,,,,
TRUE,01/30/2026,Transferencia,TRUE,,0,1,,1/30/2026 16:49:00,MB1495,,Advanced Secure,0,0,0,0,0,0,0,0,0,0.00,$0.00,$0.00,0,,04/30/2026,Minorista,90,,90.00,1/30/2026,,,,,,,
FALSE,,,TRUE,,3,2,,2/3/2026 15:05:00,MB1496,,Hanuman Café,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,05/04/2026,Minorista,90,,90.00,2/3/2026,,,,,,,
FALSE,,,TRUE,,13,2,,2/3/2026 15:09:00,MB1497,,Mas natural mas sano,0,0,60,40,90,50,10,0,0,0.00,"$5,283.33","$5,705.99",250,,03/20/2026,Distribuidores,45,,45.00,2/3/2026,,,,,,,
FALSE,,,TRUE,,5,2,,2/3/2026 15:13:00,MB1498,,VSG (Velo Sport Group),0,0,40,40,40,40,0,0,0,0.00,"$4,306.40","$4,650.91",160,,03/05/2026,Distribuidores,30,,30.00,2/3/2026,,,,,,,
TRUE,02/16/2026,Transferencia,TRUE,,0,2,,2/3/2026 15:35:00,MB1499,Vertimania Durango,Vertimania Plaza Fiesta,0,0,20,10,10,0,10,0,0,0.00,"$1,345.75","$1,627.41",50,,03/05/2026,Minorista,30,,30.00,2/3/2026,,,,,,,
TRUE,04/02/2026,Transferencia,TRUE,,4,2,,2/3/2026 15:37:00,MB1500,WIX 10397 - Eduardo Hernandez | PayPal,www.mountainbites.mx,0,0,10,10,10,10,0,0,0,0.00,"$1,259.26","$1,360.00",40,,02/18/2026,Ecomerce,15,,15.00,2/3/2026,,,,,,,
TRUE,04/01/2026,Transferencia,TRUE,,0,2,,2/3/2026 15:38:00,MB1501,,ONIX CLIMBING,0,0,0,10,0,10,10,0,0,0.00,$807.45,"$1,046.05",30,,03/05/2026,Minorista,30,,30.00,2/3/2026,,,,,,,
TRUE,03/02/2026,Transferencia,TRUE,,0,2,,2/3/2026 15:39:00,MB1502,,Drop Climbing,0,0,10,10,0,0,10,0,0,0.00,$807.45,"$1,046.05",30,,03/05/2026,Minorista,30,,30.00,2/3/2026,,,,,,,
TRUE,03/24/2026,Transferencia,TRUE,,0,2,,2/3/2026 15:40:00,MB1503,Descuento de 2 cajas de regalo,Gente Sana,0,0,20,0,10,30,0,0,0,0.00,"$1,122.35","$1,333.07",60,,03/05/2026,Minorista,30,,30.00,2/3/2026,,,,,,,
TRUE,03/26/2026,Transferencia,TRUE,,9,2,,2/3/2026 15:42:00,MB1504,,Promotora saludanat,0,0,0,0,40,0,0,0,0,0.00,"$1,022.58","$1,104.39",40,,03/20/2026,Conveniencia,45,,45.00,2/3/2026,,,,,,,
FALSE,,,TRUE,,4,2,,2/4/2026 9:35:00,MB1505,,HEB,80,160,320,360,200,240,0,0,0,0.00,"$33,780.00","$36,482.40","1,360",,05/05/2026,Supermercados,90,,90.00,2/4/2026,,,,,,,
TRUE,02/27/2026,Transferencia,TRUE,,5,2,,2/4/2026 9:43:00,MB1506,VASCONCELOS,SUPER MODE,0,0,20,0,10,10,0,0,0,0.00,$932.10,"$1,006.67",40,,03/21/2026,Supermercados,45,,45.00,2/4/2026,,,,,,,
TRUE,,,TRUE,,0,2,,2/4/2026 12:16:00,MB1536,"PRIMER PEDIDO, SIN COSTO.",ENTREFUT,0,0,10,0,0,10,10,0,0,0.00,$0.00,$0.00,30,,12/30/1899,,0,,0.00,2/4/2026,,,,,,,
TRUE,06/02/2026,Transferencia,TRUE,,4,2,,2/4/2026 12:31:00,MB1507,WIX 10398 - Maria Fernandez | Credit/Debit Cards,www.mountainbites.mx,0,0,2,2,2,2,2,0,0,0.00,$368.52,$468.00,10,,02/19/2026,Ecomerce,15,,15.00,2/4/2026,,,,,,,
TRUE,02/27/2026,Transferencia,TRUE,,5,2,,2/5/2026 10:05:00,MB1508,Gomez Morin- nota de credito,SUPER MODE,0,0,12,12,0,12,0,0,0,0.00,$844.44,$250.51,36,,03/22/2026,Supermercados,45,,45.00,2/5/2026,,,,,,,
TRUE,02/27/2026,Transferencia,TRUE,,5,2,,2/5/2026 10:44:00,MB1509,GOMEZ MORIN- nota de credito,SUPER MODE,0,0,0,0,0,0,0,20,20,20.00,"$1,020.00",$275.30,60,,03/22/2026,Supermercados,45,,45.00,2/5/2026,,,,,,,
TRUE,02/27/2026,Transferencia,TRUE,,5,2,,2/5/2026 10:47:00,MB1510,SUR,SUPER MODE,0,0,0,0,0,0,0,20,20,20.00,"$1,020.00","$1,101.60",60,,03/22/2026,Supermercados,45,,45.00,2/5/2026,,,,,,,
TRUE,03/21/2026,Transferencia,TRUE,,0,2,,2/5/2026 11:06:00,MB1511,Mandar 60 minis y stickers,Rutas Café Ciclista,0,0,40,40,40,40,40,20,0,20.00,"$5,383.00","$5,813.64",240,,03/07/2026,Minorista,30,,30.00,2/5/2026,,,,,,,
TRUE,02/27/2026,Transferencia,TRUE,,5,2,,2/5/2026 12:14:00,MB1512,VASCONCELOS,SUPER MODE,0,0,0,0,0,0,0,20,20,20.00,"$1,020.00","$1,101.60",60,,03/22/2026,Supermercados,45,,45.00,2/5/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:05:00,R1537,ML 2000011386237003 - Sara Sanchez Castillo | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,4,0,0.00,$72.41,$78.20,4,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:05:00,MB1513,ML 2000011331768989 - Marie Meza | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,4,0,0.00,$72.41,$78.20,4,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:05:00,MB1538,ML 2000011306775937 - Raul Gonzalez | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,0,0,4.00,$72.41,$78.20,4,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:06:00,MB1539,ML 2000011305549245 - Isaac Javivi Babun Martinez | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,12,0,4.00,$217.23,$234.61,16,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:07:00,MB1540,ML 2000011286345217 - Hector Jose Quezada Rodriguez | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,4,4,0.00,$144.81,$156.40,8,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:07:00,MB1541,ML 2000011273695997 - Kathia Gonzalez Villarreal | Envío con Full,Mercado Libre,0,0,10,0,0,10,10,0,0,0.00,$871.87,$941.62,30,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:08:00,MB1542,ML 2000011037981479 - Reynolds,Mercado Libre,0,0,0,0,0,0,0,0,0,24.00,$359.88,$388.68,24,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 10:08:00,MB1543,ML 2000011037981477 - Reynolds,Mercado Libre,0,0,0,0,0,0,0,0,24,0.00,$359.88,$388.68,24,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/6/2026 11:34:00,MB1544,ML 2000011422605311 - Sergio Alan Rocha Valdes | Envío con Full,Mercado Libre,0,0,0,0,10,0,0,0,0,0.00,$288.17,$311.22,10,,02/06/2026,Ecomerce,0,,0.00,2/6/2026,,,,,,,
TRUE,04/20/2026,Transferencia,TRUE,,9,2,,2/6/2026 12:08:00,MB1514,,Promotora saludanat,30,60,80,0,0,0,0,0,0,0.00,"$4,545.18","$4,908.79",170,,03/23/2026,Conveniencia,45,,45.00,2/6/2026,,,,,,,
TRUE,04/20/2026,Transferencia,TRUE,,3,2,,2/6/2026 12:11:00,MB1515,,Super mayoreo naturista,0,30,0,0,40,0,0,0,0,0.00,"$1,855.92","$2,004.39",70,,03/23/2026,Conveniencia,45,,45.00,2/6/2026,,,,,,,
TRUE,12/02/2026,Transferencia,TRUE,,4,2,,2/9/2026 17:11:00,MB1516,WIX 10399 - Francisco Marcano Trejo | Credit/Debit Cards,www.mountainbites.mx,0,0,3,3,3,3,0,0,0,0.00,$360.00,$388.80,12,,02/24/2026,Ecomerce,15,,15.00,2/9/2026,,,,,,,
TRUE,08/04/2026,Transferencia,TRUE,,0,2,,2/10/2026 9:51:00,MB1517,,Kali Oaxaca,0,0,20,20,0,20,0,0,0,0.00,"$1,614.90","$1,918.09",60,,03/12/2026,Minorista,30,,30.00,2/10/2026,,,,,,,
TRUE,10/04/2026,Transferencia,TRUE,,1,2,,2/10/2026 9:54:00,MB1518,,Yaaxtal,30,30,30,0,30,0,0,32,48,0.00,"$5,024.50","$5,600.46",200,,03/12/2026,Minorista,30,,30.00,2/10/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/10/2026 12:05:00,MB1545,ML 2000011424531479 - Allan Javier Hernandez | Envío con Full,Mercado Libre,0,0,10,0,0,10,0,0,0,0.00,$583.70,$630.40,20,,02/10/2026,Ecomerce,0,,0.00,2/10/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/10/2026 12:06:00,MB1546,ML 2000011463303245 - Paola Sánchez | Envío con Full,Mercado Libre,0,0,0,10,0,0,0,0,0,0.00,$291.85,$315.20,10,,02/10/2026,Ecomerce,0,,0.00,2/10/2026,,,,,,,
TRUE,02/16/2026,Transferencia,TRUE,,4,2,,2/11/2026 16:55:00,MB1519,WIX 10400 - (Floro) Jesus Alejandro Flores Romero | Tarjetas de crédito/débito,www.mountainbites.mx,5,0,0,0,5,0,0,0,0,0.00,$388.89,$570.00,10,,02/26/2026,Ecomerce,15,,15.00,2/11/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/12/2026 11:38:00,MB1520,ML 2000011512474307 - Angelica Daniela Rodriguez Lopez | Envíos con Full,Mercado Libre,0,0,0,0,0,0,0,4,0,0.00,$72.41,$78.20,4,,02/12/2026,Ecomerce,0,,0.00,2/12/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/12/2026 11:38:00,MB1547,ML 2000011502814427 - Antonio Alejandro Salaices Avila | Envío con Full,Mercado Libre,0,0,10,0,0,0,0,0,0,0.00,$291.85,$315.20,10,,02/12/2026,Ecomerce,0,,0.00,2/12/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/12/2026 11:39:00,MB1548,ML 2000011498385205 - Azul Gomez Noriega | Envío con Full,Mercado Libre,0,0,0,0,0,20,0,0,0,0.00,$583.71,$630.41,20,,02/12/2026,Ecomerce,0,,0.00,2/12/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/12/2026 11:40:00,R1549,ML 2000011490349771 - Hector Miranda | Envío con Full,Mercado Libre,0,0,0,0,10,0,0,0,0,0.00,$291.85,$315.20,10,,02/12/2026,Ecomerce,0,,0.00,2/12/2026,,,,,,,
FALSE,,,TRUE,,2,2,,2/12/2026 11:42:00,MB1521,,Singular Climbing Gym,0,0,10,10,0,10,0,0,0,0.00,$807.45,"$1,046.05",30,,03/14/2026,Minorista,30,,30.00,2/12/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/12/2026 13:14:00,R1550,ML 2000011529822115 - Marcos Tomas Canales Garcia | Envíos con Full,Mercado Libre,0,0,0,0,0,0,0,0,4,0.00,$72.41,$78.20,4,,02/12/2026,Ecomerce,0,,0.00,2/12/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/12/2026 13:17:00,MB1551,ML 2000011530606685 - Chaz William Brown | Envío con Full,Mercado Libre,0,0,30,0,20,20,0,0,0,0.00,"$2,035.62","$2,198.47",70,,02/12/2026,Ecomerce,0,,0.00,2/12/2026,,,,,,,
TRUE,11/02/2026,Transferencia,TRUE,,0,2,,2/12/2026 13:19:00,MB1522,Pedido por whatsapp (Daniela - 9379),Daniela Ramos,0,0,10,10,10,10,10,0,0,0.00,"$1,458.33","$1,575.00",50,,02/12/2026,Minorista,0,,0.00,2/12/2026,,,,,,,
TRUE,02/17/2026,Transferencia,TRUE,,0,2,,2/12/2026 13:20:00,MB1523,,Ingra Habitad,0,0,20,0,0,0,20,0,0,0.00,"$1,076.60","$1,336.73",40,,03/14/2026,Minorista,30,,30.00,2/12/2026,,,,,,,
TRUE,04/29/2026,Transferencia,TRUE,,0,2,,2/12/2026 13:22:00,MB1058,facturacion de 1552,Bagelle,0,0,20,20,0,20,0,0,0,0.00,"$1,614.90","$1,744.09",60,,03/29/2026,Minorista,45,,45.00,2/12/2026,,,,,,,
TRUE,2/25/2026,Transferencia,TRUE,,0,2,,2/12/2026 18:10:00,MB1047,JAX MOTORS era la 1553,Jax Motors,0,0,0,0,0,0,0,40,40,40.00,"$2,040.00","$2,203.20",120,,12/30/1899,,0,,0.00,2/12/2026,,,,,,,
TRUE,06/05/2026,Transferencia,TRUE,,0,2,,2/12/2026 18:12:00,MB1524,,ABASH MEDICAL,10,0,10,20,10,10,0,0,0,0.00,"$1,637.90","$1,768.93",60,,04/13/2026,Conveniencia,60,,60.00,2/12/2026,,,,,,,
TRUE,,,TRUE,,3,2,,2/13/2026 10:29:00,MB1554,ON BALANCE. Descuento de primer pedido,Público en General,0,0,10,0,0,10,0,0,0,0.00,$0.00,$0.00,20,,02/13/2026,Ecomerce,0,,0.00,2/13/2026,,,,,,,
TRUE,02/13/2026,Transferencia,TRUE,,0,2,,2/13/2026 11:04:00,MB1525,,Advanced Secure,0,0,0,0,0,0,0,0,0,0.00,$0.00,$0.00,0,,05/14/2026,Minorista,90,,90.00,2/13/2026,,,,,,,
FALSE,,,TRUE,,13,2,,2/16/2026 12:53:00,MB1526,,Mas natural mas sano,0,0,50,30,20,60,10,0,0,0.00,"$3,592.66","$3,880.07",170,,04/02/2026,Distribuidores,45,,45.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/16/2026 12:55:00,R1555,ML 2000011536577781 - Agueda Santiago | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,4,0,0.00,$72.41,$78.20,4,,02/16/2026,Ecomerce,0,,0.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 12:56:00,R1556,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 12:57:00,R1557,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 12:58:00,R1558,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 12:59:00,R1559,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 13:00:00,R1560,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 13:01:00,R1561,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/16/2026 13:02:00,R1562,,La Comer,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,04/17/2026,Supermercados,60,,60.00,2/16/2026,,,,,,,
TRUE,04/30/2026,Transferencia,TRUE,,1,2,,2/16/2026 17:34:00,MB1527,,Rockera Muro de Escalada,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$3,080.82",100,,03/18/2026,Minorista,30,,30.00,2/16/2026,,,,,,,
TRUE,02/17/2026,Transferencia,TRUE,,0,2,,2/16/2026 17:35:00,MB1528,TOKA CLIMBING,Toka Climbing,0,0,10,0,10,10,10,0,0,0.00,"$1,076.60","$1,336.73",40,,03/18/2026,Minorista,30,,30.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/16/2026 17:40:00,R1563,ML 2000011580502881 - Juan Sanchez | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,0,4,0.00,$72.41,$78.20,4,,02/16/2026,Ecomerce,0,,0.00,2/16/2026,,,,,,,
TRUE,03/13/2026,Transferencia,TRUE,,5,2,,2/16/2026 17:41:00,MB1529,VASCONCELOS,SUPER MODE,0,0,0,20,10,0,0,0,0,0.00,$703.70,$760.00,30,,04/02/2026,Supermercados,45,,45.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,9,2,,2/16/2026 18:40:00,MB1530,,Promotora saludanat,0,0,0,0,40,0,0,0,0,0.00,"$1,022.58","$1,104.39",40,,04/02/2026,Conveniencia,45,,45.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,3,2,,2/16/2026 18:41:00,MB1531,,Super mayoreo naturista,30,0,80,0,0,0,0,0,0,0.00,"$2,878.50","$3,108.78",110,,04/02/2026,Conveniencia,45,,45.00,2/16/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/17/2026 17:26:00,R1564,ML 2000011592706229 - Alberto Imperial | Envío con Full,Mercado Libre,0,0,0,0,0,0,0,4,0,4.00,$144.81,$156.40,8,,02/17/2026,Ecomerce,0,,0.00,2/17/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/17/2026 17:26:00,R1565,ML 2000011588846565 - Mauricio Dueñas Alarcon | Envío con Full,Mercado Libre,0,0,0,0,0,10,0,0,0,0.00,$291.85,$315.20,10,,02/17/2026,Ecomerce,0,,0.00,2/17/2026,,,,,,,
TRUE,2/25/2026,Efectivo,TRUE,,0,2,,2/17/2026 17:28:00,R1566,,MAHO CLINIC,12,0,0,0,0,0,0,0,0,0.00,$409.92,$442.71,12,,02/17/2026,Minorista,0,,0.00,2/17/2026,,,,,,,
FALSE,,,TRUE,,43,2,,2/18/2026 12:05:00,R1567,CITY MARKET,La Comer,0,0,20,20,20,20,20,0,0,0.00,"$2,691.50","$2,906.82",100,,04/19/2026,Supermercados,60,,60.00,2/18/2026,,,,,,,
TRUE,02/17/2026,Transferencia,TRUE,,0,2,,2/18/2026 12:07:00,MB1533,,San Cosme Restaurante,20,0,10,20,0,20,0,0,0,0.00,"$2,028.95","$2,365.27",70,,03/20/2026,Minorista,30,,30.00,2/18/2026,,,,,,,
TRUE,03/20/2026,Transferencia,TRUE,,5,2,,2/18/2026 18:43:00,MB1537,SUR,SUPER MODE,0,0,0,0,10,10,0,0,0,0.00,$467.90,$505.33,20,,04/04/2026,Supermercados,45,,45.00,2/18/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/20/2026 10:49:00,R1568,ML 2000011629742475 - Marco Antonio Yañez Chavez | Envío con Full,Mercado Libre,0,0,10,0,0,10,0,0,0,0.00,$583.70,$630.40,20,,02/20/2026,Ecomerce,0,,0.00,2/20/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/20/2026 10:49:00,R1569,ML 2000011632573281 - Leo Guzman | Envío con Full,Mercado Libre,0,0,0,0,10,0,0,0,0,0.00,$288.17,$311.22,10,,02/20/2026,Ecomerce,0,,0.00,2/20/2026,,,,,,,
TRUE,03/31/2026,Transferencia,TRUE,,0,2,,2/20/2026 10:51:00,MB1538,"Enviar a: Av López Mateos Sur, Vicente Guerrero 3188, entre Constitución, Agua Blanca Sur, 45235 Zapopan, Jal.",Deporte Habitat,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,03/22/2026,Minorista,30,,30.00,2/20/2026,,,,,,,
TRUE,02/19/2026,Transferencia,TRUE,,0,2,,2/20/2026 10:51:00,MB1539,,Santiago Bike,0,0,10,10,0,10,0,0,0,0.00,$807.45,$953.25,30,,02/20/2026,Minorista,0,,0.00,2/20/2026,,,,,,,
TRUE,02/19/2026,Transferencia,TRUE,,1,2,,2/20/2026 10:52:00,MB1540,,Boulder Base,4,0,40,30,20,40,40,0,0,0.00,"$4,712.19","$5,263.17",174,,02/20/2026,Minorista,0,,0.00,2/20/2026,,,,,,,
TRUE,04/22/2026,Transferencia,TRUE,,1,2,,2/20/2026 10:54:00,MB1060,facturacion para concilacion de pago r1570 ecobikes,Ecobikes (Huasteca),0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,453.41",50,,03/22/2026,Minorista,30,,30.00,2/20/2026,,,,,,,
TRUE,04/17/2026,Transferencia,TRUE,,1,2,,2/23/2026 17:14:00,MB1541,,Tiendas Tres B,0,0,80,0,80,0,0,0,0,0.00,"$4,111.11","$4,440.00",160,,03/25/2026,Supermercados,30,,30.00,2/23/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/23/2026 17:17:00,R1571,ML 2000011668707979 - Luis Alberto Martinez Sanchez | Envío con Full,Mercado Libre,0,0,10,0,0,0,0,0,0,0.00,$291.85,$315.20,10,,02/23/2026,Ecomerce,0,,0.00,2/23/2026,,,,,,,
FALSE,,,TRUE,,114,2,,2/23/2026 17:18:00,R1572,ML 2000011694339929 - Aura Morales | Envío con Full,Mercado Libre,0,0,0,0,0,0,10,4,0,0.00,$360.57,$389.42,14,,02/23/2026,Ecomerce,0,,0.00,2/23/2026,,,,,,,
FALSE,,,TRUE,,9,2,,2/23/2026 17:19:00,MB1542,,Promotora saludanat,60,0,80,0,40,0,0,0,0,0.00,"$4,734.42","$5,113.17",180,,04/09/2026,Conveniencia,45,,45.00,2/23/2026,,,,,,,
TRUE,04/29/2026,Transferencia,TRUE,,1,2,,2/23/2026 17:41:00,MB1059,facturacion de runner power 1573 para concilacion de pago,Runner Power,5,0,10,10,0,0,0,0,0,0.00,$709.10,$765.83,25,,03/25/2026,Minorista,30,,30.00,2/23/2026,,,,,,,
TRUE,03/18/2026,Transferencia,TRUE,,0,2,,2/23/2026 17:42:00,MB1543,Pico Norte Nuevo Sur,Mood Coffee,10,10,20,10,20,20,10,0,0,0.00,"$2,836.40","$3,063.31",100,,03/25/2026,Minorista,30,,30.00,2/23/2026,,,,,,,
TRUE,2/25/2026,Efectivo,TRUE,,0,2,,2/24/2026 15:11:00,R1574,,MAHO CLINIC,10,0,0,0,0,0,0,0,0,0.00,$341.60,$368.93,10,,02/24/2026,Minorista,0,,0.00,2/24/2026,,,,,,,
TRUE,02/28/2026,Transferencia,TRUE,,0,2,,2/24/2026 15:15:00,MB1544,,Cafe UnaMuno,0,0,20,20,20,10,20,0,0,0.00,"$2,422.35","$2,616.14",90,,03/26/2026,Minorista,30,,30.00,2/24/2026,,,,,,,
TRUE,04/29/2026,Transferencia,TRUE,,0,2,,2/24/2026 18:08:00,MB1545,,One Padel,0,0,10,10,10,10,10,0,0,0.00,"$1,345.75","$1,534.61",50,,03/26/2026,Conveniencia,30,,30.00,2/24/2026,,,,,,,
